Date,SKU,SKU_Name_x,Demand,Forecast_Demand,SKU_Name_y
2024-01-06,DIY0-001,Power Drill,6.0,12.572432399467102,
2024-01-06,ELEC-003,Wireless Charger,7.0,7.953271897226493,
2024-01-06,SPRT-002,Dumbbell Pair 5kg,7.0,13.708887331689525,
2024-01-06,AUTO-003,Car Seat Organiser,29.0,14.48748175448944,
2024-01-06,HLTH-001,Vitamin C 60 Tablets,8.0,13.8301410163427,
2024-01-06,HLTH-003,First Aid Kit,11.0,14.1808512038697,
2024-01-06,MUSC-001,Acoustic Guitar,11.0,12.956719892147154,
2024-01-06,DIY0-002,Sandpaper Pack,3.0,13.911298473829047,
2024-01-06,JWLY-001,Silver Necklace,27.0,13.835059775541051,
2024-01-06,JWLY-003,Pearl Bracelet,14.0,15.022710595539746,
2024-01-06,FURN-002,Bookshelf 5-Tier,20.0,13.915239982240532,
2024-01-06,MUSC-003,Digital Piano,17.0,14.41305246878531,
2024-01-06,APPL-001,Air Fryer 5L,5.0,13.222447506173172,
2024-01-06,GROC-003,Pasta 500g,4.0,19.68764188328751,
2024-01-06,PCAR-001,Electric Toothbrush,20.0,14.021563531269823,
2024-01-06,ELEC-002,USB-C Hub 7-Port,3.0,7.834295060221418,
2024-01-06,TOYS-003,Jigsaw Puzzle 500pc,16.0,13.836609396277256,
2024-01-06,SOFT-003,VPN Subscription,5.0,13.765391914279189,
2024-01-06,BABY-003,Baby Wipes 80ct,7.0,13.848370924777797,
2024-01-06,HOMK-002,Knife Set 5pc,3.0,13.006516302773466,
2024-01-06,TOOL-003,Adjustable Wrench,9.0,13.722751519709432,
2024-01-06,OFFC-003,Desk Organiser,5.0,14.670706163319284,
2024-01-06,GROC-001,Ground Coffee 500g,23.0,18.51882112472206,
2024-01-06,BEAU-002,Lipstick Set,2.0,13.288061146194424,
2024-01-06,MUSC-002,DJ Headphones,4.0,13.99339417037548,
2024-01-06,CLTH-003,Formal Trousers,5.0,11.078336278649791,
2024-01-06,PCAR-003,Shampoo 400ml,14.0,13.28902825068433,
2024-01-06,PETS-002,Cat Litter 5kg,12.0,13.678141236911229,
2024-01-06,HLTH-002,Digital Thermometer,13.0,12.386562536826403,
2024-01-06,OUTD-002,Sleeping Bag,10.0,13.00444355286621,
2024-01-06,JWLY-002,Gold Earrings,0.0,13.005848752041828,
2024-01-07,GROC-003,Pasta 500g,12.0,19.208845543441623,
2024-01-07,BOOK-003,Self-Help Guide,4.0,14.298381768744605,
2024-01-07,OUTD-001,Camping Tent 2P,11.0,13.361395561419815,
2024-01-07,APPL-001,Air Fryer 5L,9.0,13.868748601264604,
2024-01-07,PCAR-003,Shampoo 400ml,13.0,13.318968353692258,
2024-01-07,DIY0-003,Adhesive Tape Pack,24.0,14.32057107853157,
2024-01-07,SOFT-003,VPN Subscription,15.0,13.755580163906426,
2024-01-07,TOYS-003,Jigsaw Puzzle 500pc,10.0,13.549485555285418,
2024-01-07,FURN-002,Bookshelf 5-Tier,17.0,14.489377612981272,
2024-01-07,TOOL-003,Adjustable Wrench,4.0,13.809253418405136,
2024-01-07,PETS-003,Pet Collar,15.0,14.45879942705178,
2024-01-07,MUSC-001,Acoustic Guitar,12.0,13.84503783414491,
2024-01-07,BOOK-001,Fiction Novel,14.0,14.999183141220152,
2024-01-07,MUSC-002,DJ Headphones,19.0,13.878056145566806,
2024-01-07,ELEC-001,Bluetooth Speaker,9.0,8.212192186039903,
2024-01-07,CLTH-002,Cotton T-Shirt,12.0,10.711221226515212,
2024-01-07,HLTH-001,Vitamin C 60 Tablets,7.0,14.429646155628047,
2024-01-07,CLTH-001,Denim Jacket,15.0,11.076217089172207,
2024-01-07,FURN-001,Office Chair,17.0,13.412775677668945,
2024-01-07,OFFC-002,Ballpoint Pens 10pk,11.0,13.097408121943266,
2024-01-07,DIY0-001,Power Drill,15.0,13.03139148040081,
2024-01-07,GRDN-003,Pruning Shears,27.0,14.406882990121847,
2024-01-07,GROC-002,Cooking Oil 1L,35.0,20.30674201560096,
2024-01-07,ELEC-002,USB-C Hub 7-Port,7.0,8.326528120589728,
2024-01-07,GRDN-002,Plant Pots Set,9.0,12.88835458057421,
2024-01-07,OFFC-001,A4 Paper Ream,14.0,13.48637549123602,
2024-01-07,SPRT-001,Yoga Mat,19.0,13.98104931327676,
2024-01-07,HOMK-003,Cutting Board,23.0,14.290567518287157,
2024-01-07,JWLY-002,Gold Earrings,5.0,13.45721562211572,
2024-01-07,MOVI-001,Action DVD Pack,15.0,13.230637288692169,
2024-01-07,JWLY-001,Silver Necklace,16.0,14.903542031151598,
2024-01-07,MUSC-003,Digital Piano,14.0,13.09106368154312,
2024-01-07,HLTH-002,Digital Thermometer,14.0,12.75477281691176,
2024-01-07,FURN-003,Bedside Table,11.0,12.514288385613767,
2024-01-07,HOMK-001,Non-stick Pan 28cm,13.0,12.03125361882513,
2024-01-07,PCAR-001,Electric Toothbrush,13.0,13.771324640035424,
2024-01-07,GRDN-001,Garden Hose 20m,18.0,14.101050380194607,
2024-01-07,OUTD-002,Sleeping Bag,17.0,12.12072079019191,
2024-01-07,PETS-002,Cat Litter 5kg,5.0,13.255665411692608,
2024-01-07,MOVI-003,Popcorn Maker,15.0,12.962474452732224,
2024-01-07,AUTO-002,Tyre Inflator,12.0,13.672766947223112,
2024-01-07,CLTH-003,Formal Trousers,9.0,10.944435567466291,
2024-01-07,APPL-002,Microwave Oven 20L,12.0,14.184748799060214,
2024-01-07,HOMK-002,Knife Set 5pc,18.0,12.689279534447712,
2024-01-07,BEAU-002,Lipstick Set,16.0,12.46870539068138,
2024-01-07,GROC-001,Ground Coffee 500g,4.0,19.23322217489036,
2024-01-07,OFFC-003,Desk Organiser,30.0,13.969217872257053,
2024-01-07,PCAR-002,Razor 5-Blade,26.0,13.129952099732243,
2024-01-07,SOFT-002,Office Suite,21.0,13.56894531312836,
2024-01-07,BABY-003,Baby Wipes 80ct,12.0,13.25075771520395,
2024-01-07,TOYS-002,Remote Control Car,4.0,13.524020517662894,
2024-01-07,ELEC-003,Wireless Charger,8.0,7.905689799241314,
2024-01-07,SPRT-003,Resistance Bands,16.0,13.62380041753829,
2024-01-07,HLTH-003,First Aid Kit,14.0,12.75093699970623,
2024-01-07,JWLY-003,Pearl Bracelet,12.0,14.849539868081534,
2024-01-07,TOOL-001,Screwdriver Set,2.0,14.152128218852363,
2024-01-07,AUTO-003,Car Seat Organiser,12.0,14.045686746184009,
2024-01-07,MOVI-002,Streaming Voucher,23.0,14.66360811318403,
2024-01-07,BABY-002,Nappy Pack 40,8.0,13.544768349753884,
2024-01-07,AUTO-001,Dash Cam HD,9.0,13.100790919952534,
2024-01-07,BABY-001,Baby Monitor,10.0,14.067154217972227,
2024-01-07,OUTD-003,Hiking Socks 3-Pack,6.0,13.286161882010523,
2024-01-07,TOYS-001,Building Blocks Set,6.0,14.117263470220712,
2024-01-07,PETS-001,Dry Dog Food 2kg,6.0,13.85247675750253,
2024-01-07,APPL-003,Hand Blender,15.0,12.975882015999543,
2024-01-07,BEAU-001,Face Moisturiser,14.0,15.130559886874725,
2024-01-07,BEAU-003,Hair Serum 100ml,11.0,13.18972287024903,
2024-01-07,SPRT-002,Dumbbell Pair 5kg,19.0,13.124996781161856,
2024-01-07,DIY0-002,Sandpaper Pack,2.0,13.796033264596614,
2024-01-08,JWLY-003,Pearl Bracelet,15.0,15.355907137316942,
2024-01-08,PCAR-003,Shampoo 400ml,12.0,14.003867032437508,
2024-01-08,TOOL-003,Adjustable Wrench,10.0,13.611150179303586,
2024-01-08,TOYS-001,Building Blocks Set,11.0,15.04001574995424,
2024-01-08,MOVI-001,Action DVD Pack,25.0,13.93346443299048,
2024-01-08,OUTD-002,Sleeping Bag,13.0,13.378840605580852,
2024-01-08,JWLY-002,Gold Earrings,16.0,13.006395422576997,
2024-01-08,BABY-003,Baby Wipes 80ct,7.0,13.324758151291018,
2024-01-08,APPL-003,Hand Blender,1.0,13.272744665569666,
2024-01-08,ELEC-003,Wireless Charger,14.0,7.898024751526315,
2024-01-08,HLTH-003,First Aid Kit,9.0,12.37472278837772,
2024-01-08,GRDN-003,Pruning Shears,17.0,12.56607599497111,
2024-01-08,OUTD-001,Camping Tent 2P,17.0,13.862402016918567,
2024-01-08,JWLY-001,Silver Necklace,28.0,13.400835656145402,
2024-01-08,GROC-003,Pasta 500g,7.0,19.8418376591272,
2024-01-08,TOYS-003,Jigsaw Puzzle 500pc,8.0,13.698613162297802,
2024-01-08,PETS-003,Pet Collar,17.0,13.995805980961816,
2024-01-08,ELEC-002,USB-C Hub 7-Port,5.0,8.23016446931482,
2024-01-08,SPRT-001,Yoga Mat,27.0,13.791235076177372,
2024-01-08,DIY0-001,Power Drill,20.0,13.291687057337256,
2024-01-08,MUSC-001,Acoustic Guitar,17.0,13.193010352761512,
2024-01-08,FURN-002,Bookshelf 5-Tier,10.0,13.6689328736954,
2024-01-08,DIY0-002,Sandpaper Pack,6.0,13.950402734526556,
2024-01-08,HLTH-002,Digital Thermometer,13.0,13.10306855016119,
2024-01-08,BABY-002,Nappy Pack 40,17.0,12.911274252691886,
2024-01-08,OUTD-003,Hiking Socks 3-Pack,6.0,13.381488995719362,
2024-01-08,SPRT-002,Dumbbell Pair 5kg,7.0,13.14560938642486,
2024-01-08,BEAU-001,Face Moisturiser,17.0,14.91069836339145,
2024-01-08,BEAU-003,Hair Serum 100ml,13.0,14.313495875234794,
2024-01-08,MUSC-002,DJ Headphones,13.0,14.490048612433426,
2024-01-08,TOYS-002,Remote Control Car,15.0,15.273979085753489,
2024-01-08,SOFT-003,VPN Subscription,15.0,13.63415402854737,
2024-01-08,AUTO-002,Tyre Inflator,1.0,13.266480890028262,
2024-01-08,ELEC-001,Bluetooth Speaker,5.0,7.876433867766634,
2024-01-08,OFFC-001,A4 Paper Ream,8.0,12.853613348718753,
2024-01-08,CLTH-002,Cotton T-Shirt,12.0,10.868194562971246,
2024-01-08,GRDN-001,Garden Hose 20m,9.0,14.214368510717124,
2024-01-08,SOFT-002,Office Suite,7.0,13.620974259267946,
2024-01-08,BEAU-002,Lipstick Set,15.0,13.784784580984503,
2024-01-08,FURN-003,Bedside Table,13.0,13.244031172147343,
2024-01-08,PCAR-001,Electric Toothbrush,17.0,14.086152440743584,
2024-01-08,APPL-001,Air Fryer 5L,14.0,14.39533511765598,
2024-01-08,AUTO-003,Car Seat Organiser,13.0,13.43606056953315,
2024-01-08,MUSC-003,Digital Piano,14.0,14.044368856013184,
2024-01-08,HLTH-001,Vitamin C 60 Tablets,19.0,13.342568506741207,
2024-01-08,HOMK-003,Cutting Board,5.0,14.211615472579808,
2024-01-08,OFFC-002,Ballpoint Pens 10pk,15.0,13.706515091038147,
2024-01-08,BOOK-003,Self-Help Guide,10.0,14.410615131657782,
2024-01-08,PETS-002,Cat Litter 5kg,8.0,14.185511104009343,
2024-01-08,HOMK-001,Non-stick Pan 28cm,14.0,12.99553929661759,
2024-01-08,BABY-001,Baby Monitor,4.0,13.761698138356152,
2024-01-08,CLTH-003,Formal Trousers,10.0,10.991962090239635,
2024-01-08,PETS-001,Dry Dog Food 2kg,8.0,13.513152371777306,
2024-01-08,BOOK-001,Fiction Novel,16.0,13.402002081743152,
2024-01-08,MOVI-002,Streaming Voucher,9.0,14.5905124459576,
2024-01-08,FURN-001,Office Chair,14.0,13.13546186907222,
2024-01-08,SPRT-003,Resistance Bands,22.0,14.17111825220358,
2024-01-08,MOVI-003,Popcorn Maker,8.0,13.193707978683964,
2024-01-08,APPL-002,Microwave Oven 20L,17.0,13.651223647513028,
2024-01-08,GROC-002,Cooking Oil 1L,16.0,18.14629027848392,
2024-01-08,PCAR-002,Razor 5-Blade,10.0,13.912430862874682,
2024-01-08,DIY0-003,Adhesive Tape Pack,8.0,13.511535321719911,
2024-01-08,TOOL-001,Screwdriver Set,13.0,14.485717280808087,
2024-01-08,OFFC-003,Desk Organiser,15.0,14.217679723099783,
2024-01-08,HOMK-002,Knife Set 5pc,13.0,12.873134299397996,
2024-01-08,CLTH-001,Denim Jacket,10.0,10.485557562261516,
2024-01-08,GRDN-002,Plant Pots Set,12.0,13.564855359983913,
2024-01-08,GROC-001,Ground Coffee 500g,21.0,18.87178363693724,
2024-01-08,AUTO-001,Dash Cam HD,15.0,13.7465592966817,
2024-01-09,HLTH-001,Vitamin C 60 Tablets,12.0,13.383783779985976,
2024-01-09,MOVI-001,Action DVD Pack,10.0,13.343680560423122,
2024-01-09,JWLY-003,Pearl Bracelet,25.0,14.765343616072393,
2024-01-09,OUTD-001,Camping Tent 2P,27.0,14.109978190596427,
2024-01-09,MUSC-003,Digital Piano,19.0,13.417265027573464,
2024-01-09,OFFC-001,A4 Paper Ream,5.0,13.272812953960148,
2024-01-09,AUTO-003,Car Seat Organiser,7.0,13.560143439047623,
2024-01-09,CLTH-001,Denim Jacket,8.0,10.92438722166696,
2024-01-09,FURN-001,Office Chair,6.0,14.666843174349522,
2024-01-09,CLTH-002,Cotton T-Shirt,5.0,10.831873547444474,
2024-01-09,FURN-003,Bedside Table,16.0,12.163461356948998,
2024-01-09,BEAU-002,Lipstick Set,12.0,13.180258977859774,
2024-01-09,TOOL-001,Screwdriver Set,12.0,13.52576993944241,
2024-01-09,GRDN-001,Garden Hose 20m,14.0,13.795151842855397,
2024-01-09,SOFT-002,Office Suite,22.0,13.46854035771432,
2024-01-09,APPL-001,Air Fryer 5L,21.0,14.43392427388823,
2024-01-09,BOOK-001,Fiction Novel,7.0,14.12532613444464,
2024-01-09,GROC-002,Cooking Oil 1L,12.0,18.123087234534093,
2024-01-09,PETS-002,Cat Litter 5kg,14.0,14.66113711857744,
2024-01-09,AUTO-002,Tyre Inflator,12.0,14.086843716388714,
2024-01-09,ELEC-003,Wireless Charger,8.0,7.948885732127618,
2024-01-09,BEAU-003,Hair Serum 100ml,18.0,13.93422614826106,
2024-01-09,BEAU-001,Face Moisturiser,11.0,14.48199920300799,
2024-01-09,HLTH-002,Digital Thermometer,8.0,13.753461051702082,
2024-01-09,SPRT-002,Dumbbell Pair 5kg,31.0,13.062540614491471,
2024-01-09,OFFC-003,Desk Organiser,17.0,14.684809050111976,
2024-01-09,AUTO-001,Dash Cam HD,2.0,13.356586126493248,
2024-01-09,DIY0-002,Sandpaper Pack,16.0,13.883851084877923,
2024-01-09,GRDN-002,Plant Pots Set,7.0,13.726604283966577,
2024-01-09,FURN-002,Bookshelf 5-Tier,5.0,14.17940040845654,
2024-01-09,MOVI-003,Popcorn Maker,13.0,14.051560204568306,
2024-01-09,OFFC-002,Ballpoint Pens 10pk,4.0,13.273410072272242,
2024-01-09,MUSC-001,Acoustic Guitar,12.0,12.691852115621552,
2024-01-09,SPRT-001,Yoga Mat,10.0,13.229509743403906,
2024-01-09,SPRT-003,Resistance Bands,5.0,13.656788841398882,
2024-01-09,MOVI-002,Streaming Voucher,10.0,14.209956128158971,
2024-01-09,PETS-003,Pet Collar,9.0,14.206219154673091,
2024-01-09,PETS-001,Dry Dog Food 2kg,14.0,13.01969491862659,
2024-01-09,GROC-003,Pasta 500g,16.0,18.04031766014677,
2024-01-09,MUSC-002,DJ Headphones,19.0,13.66945899867331,
2024-01-09,SOFT-003,VPN Subscription,12.0,13.090062449226815,
2024-01-09,APPL-003,Hand Blender,5.0,14.053795300231588,
2024-01-09,TOOL-003,Adjustable Wrench,6.0,14.087286129960152,
2024-01-09,PCAR-003,Shampoo 400ml,14.0,13.909474058195924,
2024-01-09,BABY-001,Baby Monitor,17.0,13.456985184162209,
2024-01-09,DIY0-001,Power Drill,9.0,13.118894209788024,
2024-01-09,HLTH-003,First Aid Kit,15.0,13.52855572196932,
2024-01-09,BOOK-003,Self-Help Guide,18.0,13.694802828186036,
2024-01-09,TOYS-002,Remote Control Car,16.0,14.425001381447451,
2024-01-09,HOMK-002,Knife Set 5pc,5.0,13.149384482537904,
2024-01-09,JWLY-001,Silver Necklace,23.0,13.478192998496322,
2024-01-09,BABY-002,Nappy Pack 40,6.0,13.419826854618652,
2024-01-09,HOMK-001,Non-stick Pan 28cm,15.0,13.874439665676672,
2024-01-09,CLTH-003,Formal Trousers,8.0,11.333777503366148,
2024-01-09,JWLY-002,Gold Earrings,15.0,13.719715191285434,
2024-01-09,ELEC-002,USB-C Hub 7-Port,6.0,7.755848758721333,
2024-01-09,GRDN-003,Pruning Shears,15.0,13.623085578540742,
2024-01-09,PCAR-002,Razor 5-Blade,3.0,13.68583034934838,
2024-01-09,APPL-002,Microwave Oven 20L,10.0,14.02406491222997,
2024-01-09,TOYS-001,Building Blocks Set,12.0,13.373025160133835,
2024-01-09,DIY0-003,Adhesive Tape Pack,14.0,13.958575466304207,
2024-01-09,OUTD-002,Sleeping Bag,18.0,12.970410859477216,
2024-01-09,GROC-001,Ground Coffee 500g,15.0,18.550533851207824,
2024-01-09,TOYS-003,Jigsaw Puzzle 500pc,23.0,13.852819876300918,
2024-01-09,OUTD-003,Hiking Socks 3-Pack,14.0,13.002557923418088,
2024-01-09,HOMK-003,Cutting Board,13.0,14.173530728988265,
2024-01-09,PCAR-001,Electric Toothbrush,5.0,14.066362956346286,
2024-01-09,ELEC-001,Bluetooth Speaker,8.0,7.716693733732467,
2024-01-09,BABY-003,Baby Wipes 80ct,9.0,14.336962981885064,
2024-01-10,OFFC-003,Desk Organiser,16.0,14.38049107432707,
2024-01-10,AUTO-001,Dash Cam HD,14.0,12.21528163107715,
2024-01-10,SOFT-002,Office Suite,6.0,13.725626696495722,
2024-01-10,GRDN-001,Garden Hose 20m,9.0,14.624088529664473,
2024-01-10,PETS-001,Dry Dog Food 2kg,16.0,13.069532463136223,
2024-01-10,APPL-002,Microwave Oven 20L,19.0,13.901745319215628,
2024-01-10,MOVI-003,Popcorn Maker,15.0,13.455540458208848,
2024-01-10,SPRT-003,Resistance Bands,31.0,13.809776642835915,
2024-01-10,MUSC-003,Digital Piano,15.0,13.735995386207462,
2024-01-10,MOVI-002,Streaming Voucher,30.0,15.029428021692285,
2024-01-10,GROC-001,Ground Coffee 500g,18.0,18.76271191792072,
2024-01-10,PCAR-002,Razor 5-Blade,15.0,13.70702931861572,
2024-01-10,OFFC-002,Ballpoint Pens 10pk,8.0,13.475088333580466,
2024-01-10,CLTH-002,Cotton T-Shirt,12.0,11.052694941546756,
2024-01-10,OUTD-001,Camping Tent 2P,5.0,13.576858418572796,
2024-01-10,FURN-001,Office Chair,8.0,13.817373858782032,
2024-01-10,BOOK-001,Fiction Novel,17.0,14.439803107376552,
2024-01-10,GROC-002,Cooking Oil 1L,19.0,19.337945862071923,
2024-01-10,ELEC-001,Bluetooth Speaker,0.0,7.970546053680318,
2024-01-10,DIY0-003,Adhesive Tape Pack,11.0,13.879334477157776,
2024-01-10,CLTH-001,Denim Jacket,19.0,11.325111644076244,
2024-01-10,GRDN-002,Plant Pots Set,9.0,13.56485837882392,
2024-01-10,HLTH-003,First Aid Kit,9.0,13.054629043910603,
2024-01-10,MOVI-001,Action DVD Pack,14.0,13.620251326256696,
2024-01-10,OUTD-002,Sleeping Bag,6.0,13.219569220965164,
2024-01-10,OFFC-001,A4 Paper Ream,15.0,13.463522115368985,
2024-01-10,BABY-001,Baby Monitor,24.0,13.952203989303944,
2024-01-10,TOOL-001,Screwdriver Set,4.0,12.984854216474307,
2024-01-10,BEAU-002,Lipstick Set,11.0,12.910364083900756,
2024-01-10,PETS-002,Cat Litter 5kg,8.0,13.615103467755976,
2024-01-10,AUTO-002,Tyre Inflator,10.0,13.286326559900866,
2024-01-10,OUTD-003,Hiking Socks 3-Pack,8.0,12.614089293395011,
2024-01-10,SOFT-003,VPN Subscription,13.0,14.21590768687362,
2024-01-10,MUSC-002,DJ Headphones,6.0,14.051522867054082,
2024-01-10,GROC-003,Pasta 500g,16.0,19.12243562416561,
2024-01-10,TOYS-003,Jigsaw Puzzle 500pc,19.0,13.721021613316491,
2024-01-10,PETS-003,Pet Collar,19.0,15.114522339274073,
2024-01-10,HLTH-001,Vitamin C 60 Tablets,14.0,12.624668583688674,
2024-01-10,HOMK-003,Cutting Board,16.0,13.99257761663305,
2024-01-10,AUTO-003,Car Seat Organiser,16.0,14.51245318242638,
2024-01-10,ELEC-002,USB-C Hub 7-Port,11.0,7.30058047006354,
2024-01-10,SPRT-001,Yoga Mat,6.0,13.811138369944311,
2024-01-10,DIY0-001,Power Drill,14.0,13.487070158682313,
2024-01-10,APPL-001,Air Fryer 5L,20.0,14.147853403795446,
2024-01-10,MUSC-001,Acoustic Guitar,11.0,12.733579282526492,
2024-01-10,FURN-002,Bookshelf 5-Tier,23.0,13.729941921554763,
2024-01-10,BABY-002,Nappy Pack 40,21.0,13.674290941829009,
2024-01-10,HOMK-002,Knife Set 5pc,19.0,12.844691426777512,
2024-01-10,BOOK-003,Self-Help Guide,9.0,13.847818089497284,
2024-01-10,JWLY-001,Silver Necklace,17.0,13.688880143104182,
2024-01-10,DIY0-002,Sandpaper Pack,8.0,13.845864123062732,
2024-01-10,PCAR-001,Electric Toothbrush,15.0,14.930550389524212,
2024-01-10,APPL-003,Hand Blender,15.0,13.5422113015955,
2024-01-10,SPRT-002,Dumbbell Pair 5kg,17.0,12.312810728346273,
2024-01-10,HLTH-002,Digital Thermometer,11.0,12.985151465666712,
2024-01-10,BEAU-001,Face Moisturiser,5.0,14.377115342144336,
2024-01-10,TOYS-002,Remote Control Car,15.0,14.787425901069238,
2024-01-10,BEAU-003,Hair Serum 100ml,11.0,13.535906992901456,
2024-01-10,FURN-003,Bedside Table,16.0,12.716985618827502,
2024-01-10,CLTH-003,Formal Trousers,15.0,12.017190101004262,
2024-01-10,HOMK-001,Non-stick Pan 28cm,3.0,13.28521147833628,
2024-01-10,TOOL-003,Adjustable Wrench,22.0,13.458702537317045,
2024-01-10,BABY-003,Baby Wipes 80ct,10.0,13.448960675653352,
2024-01-10,PCAR-003,Shampoo 400ml,11.0,14.24449278939616,
2024-01-10,ELEC-003,Wireless Charger,4.0,7.793825434353782,
2024-01-10,JWLY-002,Gold Earrings,16.0,13.282354528775222,
2024-01-10,TOYS-001,Building Blocks Set,30.0,14.259012955643188,
2024-01-10,GRDN-003,Pruning Shears,17.0,13.737656389491988,
2024-01-10,JWLY-003,Pearl Bracelet,9.0,14.479536442736531,
2024-01-11,ELEC-003,Wireless Charger,10.0,7.9316128712602305,
2024-01-11,HLTH-002,Digital Thermometer,15.0,13.97959619205524,
2024-01-11,PCAR-002,Razor 5-Blade,20.0,13.437576338438047,
2024-01-11,OFFC-003,Desk Organiser,5.0,14.203123620821811,
2024-01-11,CLTH-001,Denim Jacket,9.0,10.978885014794873,
2024-01-11,JWLY-003,Pearl Bracelet,7.0,15.074148384246024,
2024-01-11,GRDN-002,Plant Pots Set,9.0,12.887577626301084,
2024-01-11,TOYS-001,Building Blocks Set,14.0,13.776712416437306,
2024-01-11,JWLY-002,Gold Earrings,16.0,13.36170514520609,
2024-01-11,SPRT-001,Yoga Mat,15.0,13.7771238294245,
2024-01-11,DIY0-003,Adhesive Tape Pack,17.0,14.021970544110854,
2024-01-11,APPL-001,Air Fryer 5L,18.0,13.236281402192049,
2024-01-11,PETS-002,Cat Litter 5kg,2.0,13.836751377533902,
2024-01-11,PETS-001,Dry Dog Food 2kg,17.0,12.821600956164604,
2024-01-11,GROC-001,Ground Coffee 500g,0.0,18.76724404071252,
2024-01-11,SOFT-002,Office Suite,23.0,13.44945052430142,
2024-01-11,ELEC-002,USB-C Hub 7-Port,9.0,8.120282232328684,
2024-01-11,MOVI-002,Streaming Voucher,10.0,14.61492231550736,
2024-01-11,MUSC-003,Digital Piano,9.0,12.954241014341296,
2024-01-11,FURN-002,Bookshelf 5-Tier,15.0,13.61680500342532,
2024-01-11,OUTD-002,Sleeping Bag,30.0,12.674459428766136,
2024-01-11,SPRT-002,Dumbbell Pair 5kg,15.0,12.723856821369385,
2024-01-11,PCAR-001,Electric Toothbrush,7.0,14.431355339424536,
2024-01-11,MOVI-001,Action DVD Pack,12.0,13.018931475286925,
2024-01-11,APPL-002,Microwave Oven 20L,14.0,13.948203854178946,
2024-01-11,MOVI-003,Popcorn Maker,2.0,13.617186484520698,
2024-01-11,SPRT-003,Resistance Bands,18.0,15.017768643150124,
2024-01-11,GROC-002,Cooking Oil 1L,29.0,18.999727047946426,
2024-01-11,HLTH-003,First Aid Kit,13.0,13.837224135890386,
2024-01-11,DIY0-001,Power Drill,13.0,13.32264097972612,
2024-01-11,HOMK-003,Cutting Board,18.0,14.103330400000118,
2024-01-11,APPL-003,Hand Blender,9.0,13.546996432054252,
2024-01-11,PCAR-003,Shampoo 400ml,26.0,14.32173829931503,
2024-01-11,GRDN-001,Garden Hose 20m,26.0,13.96045581534203,
2024-01-11,BABY-003,Baby Wipes 80ct,11.0,13.560271580548068,
2024-01-11,PETS-003,Pet Collar,19.0,13.752457492480245,
2024-01-11,TOYS-003,Jigsaw Puzzle 500pc,12.0,13.855029327397164,
2024-01-11,AUTO-001,Dash Cam HD,8.0,13.719686501917217,
2024-01-11,BEAU-002,Lipstick Set,15.0,13.29783829165646,
2024-01-11,MUSC-002,DJ Headphones,6.0,14.220222177204892,
2024-01-11,CLTH-003,Formal Trousers,8.0,11.06455101369885,
2024-01-11,BOOK-003,Self-Help Guide,9.0,13.669227758218971,
2024-01-11,FURN-001,Office Chair,16.0,14.243219590411966,
2024-01-11,ELEC-001,Bluetooth Speaker,16.0,8.270593420235558,
2024-01-11,TOOL-003,Adjustable Wrench,10.0,13.680730065863235,
2024-01-11,SOFT-003,VPN Subscription,19.0,13.8163179624656,
2024-01-11,BEAU-003,Hair Serum 100ml,7.0,14.976149253697486,
2024-01-11,OUTD-003,Hiking Socks 3-Pack,11.0,12.855049499972589,
2024-01-11,AUTO-003,Car Seat Organiser,4.0,13.983947922671405,
2024-01-11,CLTH-002,Cotton T-Shirt,13.0,10.233826360821926,
2024-01-11,AUTO-002,Tyre Inflator,12.0,14.242555886438504,
2024-01-11,FURN-003,Bedside Table,9.0,13.763529583012636,
2024-01-11,TOYS-002,Remote Control Car,18.0,13.86336483835466,
2024-01-11,HLTH-001,Vitamin C 60 Tablets,16.0,13.693872630411317,
2024-01-11,TOOL-001,Screwdriver Set,5.0,14.128438353739636,
2024-01-11,GRDN-003,Pruning Shears,9.0,13.511811395275682,
2024-01-11,JWLY-001,Silver Necklace,10.0,13.964115599178946,
2024-01-11,DIY0-002,Sandpaper Pack,23.0,14.463423665753291,
2024-01-11,HOMK-001,Non-stick Pan 28cm,31.0,13.510359858082124,
