Date,SKU,SKU_Name,Demand,Forecast_Demand
2024-01-06,BEAU-001,Face Moisturiser,6.0,14.222558772139068
2024-01-06,HOMK-003,Cutting Board,11.0,14.200501212708412
2024-01-06,SPRT-001,Yoga Mat,12.0,14.21165911574418
2024-01-06,GRDN-003,Pruning Shears,20.0,12.65301771832945
2024-01-06,TOYS-001,Building Blocks Set,15.0,13.67983359382242
2024-01-06,OUTD-003,Hiking Socks 3-Pack,15.0,12.90991467647454
2024-01-06,BABY-002,Nappy Pack 40,14.0,13.265481159354188
2024-01-06,DIY0-001,Power Drill,7.0,12.8648354543062
2024-01-06,ELEC-003,Wireless Charger,7.0,7.73268994893615
2024-01-06,SPRT-002,Dumbbell Pair 5kg,9.0,13.6724704339066
2024-01-06,AUTO-003,Car Seat Organiser,32.0,14.877684862641278
2024-01-06,HLTH-001,Vitamin C 60 Tablets,14.0,13.99264283413186
2024-01-06,HLTH-003,First Aid Kit,9.0,14.075569030311197
2024-01-06,MUSC-001,Acoustic Guitar,10.0,12.643541442355843
2024-01-06,DIY0-002,Sandpaper Pack,8.0,14.031462039145058
2024-01-06,JWLY-001,Silver Necklace,25.0,14.250498108950008
2024-01-06,JWLY-003,Pearl Bracelet,11.0,15.084071594981095
2024-01-06,FURN-002,Bookshelf 5-Tier,19.0,14.231978806189389
2024-01-06,MUSC-003,Digital Piano,19.0,13.376085660388688
2024-01-06,APPL-001,Air Fryer 5L,8.0,13.2360324797814
2024-01-06,GROC-003,Pasta 500g,2.0,20.1965040573048
2024-01-06,PCAR-001,Electric Toothbrush,19.0,14.603427952151778
2024-01-06,ELEC-002,USB-C Hub 7-Port,3.0,7.643245863505389
2024-01-06,TOYS-003,Jigsaw Puzzle 500pc,20.0,14.457813432212152
2024-01-06,SOFT-003,VPN Subscription,7.0,13.563525886486438
2024-01-06,BABY-003,Baby Wipes 80ct,7.0,13.34251715344688
2024-01-06,HOMK-002,Knife Set 5pc,8.0,12.986184350387465
2024-01-06,TOOL-003,Adjustable Wrench,11.0,13.514691089331908
2024-01-06,OFFC-003,Desk Organiser,6.0,14.402807727894618
2024-01-06,GROC-001,Ground Coffee 500g,26.0,18.314472347883555
2024-01-06,BEAU-002,Lipstick Set,6.0,13.213507759757908
2024-01-06,MUSC-002,DJ Headphones,4.0,14.570743692133515
2024-01-06,CLTH-003,Formal Trousers,7.0,11.456208366721532
2024-01-06,PCAR-003,Shampoo 400ml,11.0,13.70131906114117
2024-01-06,PETS-002,Cat Litter 5kg,11.0,13.929369193446163
2024-01-06,HLTH-002,Digital Thermometer,12.0,12.430195619434812
2024-01-06,OUTD-002,Sleeping Bag,13.0,13.241576714415173
2024-01-06,JWLY-002,Gold Earrings,0.0,13.178430693131528
2024-01-07,GROC-003,Pasta 500g,12.0,18.90230107541507
2024-01-07,BOOK-003,Self-Help Guide,6.0,13.965433267628612
2024-01-07,OUTD-001,Camping Tent 2P,12.0,13.25100009756316
2024-01-07,APPL-001,Air Fryer 5L,8.0,14.015917485234796
2024-01-07,PCAR-003,Shampoo 400ml,11.0,14.00893563280274
2024-01-07,DIY0-003,Adhesive Tape Pack,31.0,15.260132133329432
2024-01-07,SOFT-003,VPN Subscription,13.0,13.68875315782063
2024-01-07,TOYS-003,Jigsaw Puzzle 500pc,12.0,13.718058823460629
2024-01-07,FURN-002,Bookshelf 5-Tier,12.0,14.434009586665546
2024-01-07,TOOL-003,Adjustable Wrench,10.0,13.457335744201991
2024-01-07,PETS-003,Pet Collar,11.0,14.060618023784372
2024-01-07,MUSC-001,Acoustic Guitar,16.0,13.827094020771348
2024-01-07,BOOK-001,Fiction Novel,12.0,14.380819611818582
2024-01-07,MUSC-002,DJ Headphones,20.0,13.772640292503326
2024-01-07,ELEC-001,Bluetooth Speaker,9.0,8.385394095176162
2024-01-07,CLTH-002,Cotton T-Shirt,9.0,10.73036255484757
2024-01-07,HLTH-001,Vitamin C 60 Tablets,4.0,14.666406126471326
2024-01-07,CLTH-001,Denim Jacket,15.0,11.137776404578076
2024-01-07,FURN-001,Office Chair,14.0,13.35915872320065
2024-01-07,OFFC-002,Ballpoint Pens 10pk,8.0,13.317496887479251
2024-01-07,DIY0-001,Power Drill,9.0,13.306895644912208
2024-01-07,GRDN-003,Pruning Shears,28.0,14.142695277770834
2024-01-07,GROC-002,Cooking Oil 1L,36.0,19.923414018309657
2024-01-07,ELEC-002,USB-C Hub 7-Port,6.0,8.212837653298545
2024-01-07,GRDN-002,Plant Pots Set,12.0,13.004896185653582
2024-01-07,OFFC-001,A4 Paper Ream,15.0,13.977654708149387
2024-01-07,SPRT-001,Yoga Mat,24.0,14.326990867940784
2024-01-07,HOMK-003,Cutting Board,16.0,13.786774331391076
2024-01-07,JWLY-002,Gold Earrings,9.0,13.669025287239318
2024-01-07,MOVI-001,Action DVD Pack,13.0,13.765442645850008
2024-01-07,JWLY-001,Silver Necklace,16.0,15.327015906891493
2024-01-07,MUSC-003,Digital Piano,13.0,12.141453504919074
2024-01-07,HLTH-002,Digital Thermometer,15.0,12.356681590750537
2024-01-07,FURN-003,Bedside Table,10.0,12.569370468041312
2024-01-07,HOMK-001,Non-stick Pan 28cm,11.0,11.507982366022134
2024-01-07,PCAR-001,Electric Toothbrush,12.0,14.064044815668106
2024-01-07,GRDN-001,Garden Hose 20m,12.0,13.74405561667307
2024-01-07,OUTD-002,Sleeping Bag,17.0,12.429162573779111
2024-01-07,PETS-002,Cat Litter 5kg,6.0,13.477599355421685
2024-01-07,MOVI-003,Popcorn Maker,12.0,13.606443292240698
2024-01-07,AUTO-002,Tyre Inflator,10.0,14.020129414691755
2024-01-07,CLTH-003,Formal Trousers,8.0,11.05115560512313
2024-01-07,APPL-002,Microwave Oven 20L,10.0,14.841880107258168
2024-01-07,HOMK-002,Knife Set 5pc,15.0,12.74650216634351
2024-01-07,BEAU-002,Lipstick Set,20.0,12.821149129589468
2024-01-07,GROC-001,Ground Coffee 500g,4.0,18.83655755064862
2024-01-07,OFFC-003,Desk Organiser,28.0,14.1151408117413
2024-01-07,PCAR-002,Razor 5-Blade,23.0,13.904194576518542
2024-01-07,TOOL-002,Hammer 500g,19.0,13.284741168783208
2024-01-07,SOFT-002,Office Suite,16.0,13.895571415324085
2024-01-07,BABY-003,Baby Wipes 80ct,9.0,13.171086120586944
2024-01-07,TOYS-002,Remote Control Car,4.0,13.787657474164536
2024-01-07,ELEC-003,Wireless Charger,10.0,7.657717551561061
2024-01-07,SPRT-003,Resistance Bands,12.0,14.11398071206644
2024-01-07,HLTH-003,First Aid Kit,17.0,12.817324742255025
2024-01-07,JWLY-003,Pearl Bracelet,12.0,14.632097137324124
2024-01-07,TOOL-001,Screwdriver Set,5.0,14.7382355562409
2024-01-07,AUTO-003,Car Seat Organiser,17.0,13.397540527394684
2024-01-07,MOVI-002,Streaming Voucher,23.0,14.20584588309354
2024-01-07,BABY-002,Nappy Pack 40,9.0,12.671704499982663
2024-01-07,SOFT-001,Antivirus 1-Year,11.0,12.300238759366067
2024-01-07,BOOK-002,Academic Textbook,21.0,14.693424161303485
2024-01-07,AUTO-001,Dash Cam HD,4.0,12.899274278549782
2024-01-07,BABY-001,Baby Monitor,10.0,13.723020758698429
2024-01-07,OUTD-003,Hiking Socks 3-Pack,7.0,12.941286527955722
2024-01-07,TOYS-001,Building Blocks Set,7.0,14.151798515878337
2024-01-07,PETS-001,Dry Dog Food 2kg,5.0,14.497657576965391
2024-01-07,APPL-003,Hand Blender,11.0,13.19107870183099
2024-01-07,BEAU-001,Face Moisturiser,10.0,14.924531413354927
2024-01-07,BEAU-003,Hair Serum 100ml,11.0,13.381421279854798
2024-01-07,SPRT-002,Dumbbell Pair 5kg,20.0,13.059812423170754
2024-01-07,DIY0-002,Sandpaper Pack,1.0,13.534446444911149
2024-01-08,JWLY-003,Pearl Bracelet,17.0,15.673764005012355
2024-01-08,PCAR-003,Shampoo 400ml,8.0,14.237513924316424
2024-01-08,TOOL-003,Adjustable Wrench,4.0,13.61490043960815
2024-01-08,TOOL-002,Hammer 500g,12.0,12.969875522000912
2024-01-08,TOYS-001,Building Blocks Set,11.0,14.81778295999158
2024-01-08,MOVI-001,Action DVD Pack,20.0,14.044436591699895
2024-01-08,OUTD-002,Sleeping Bag,18.0,13.21276465427673
2024-01-08,JWLY-002,Gold Earrings,13.0,13.265823133318106
2024-01-08,BABY-003,Baby Wipes 80ct,9.0,13.285395854749718
2024-01-08,APPL-003,Hand Blender,3.0,13.393457415395291
2024-01-08,ELEC-003,Wireless Charger,14.0,7.994891451615349
2024-01-08,HLTH-003,First Aid Kit,10.0,12.95462777199334
2024-01-08,GRDN-003,Pruning Shears,19.0,12.647822304338307
2024-01-08,OUTD-001,Camping Tent 2P,30.0,13.505542662283757
2024-01-08,JWLY-001,Silver Necklace,21.0,13.733137554852236
2024-01-08,GROC-003,Pasta 500g,7.0,19.145207174340527
2024-01-08,TOYS-003,Jigsaw Puzzle 500pc,9.0,13.806914374809246
2024-01-08,PETS-003,Pet Collar,16.0,13.96699689796016
2024-01-08,ELEC-002,USB-C Hub 7-Port,5.0,8.39403301034026
2024-01-08,SPRT-001,Yoga Mat,24.0,14.504825756420429
2024-01-08,DIY0-001,Power Drill,23.0,12.980093885705756
2024-01-08,MUSC-001,Acoustic Guitar,13.0,12.978944022945551
2024-01-08,FURN-002,Bookshelf 5-Tier,7.0,13.877596211376726
2024-01-08,DIY0-002,Sandpaper Pack,8.0,13.199189607877988
2024-01-08,HLTH-002,Digital Thermometer,14.0,13.089145966278728
2024-01-08,BABY-002,Nappy Pack 40,8.0,12.268597253760507
2024-01-08,OUTD-003,Hiking Socks 3-Pack,5.0,13.335161841641476
2024-01-08,SPRT-002,Dumbbell Pair 5kg,7.0,13.633088838869106
2024-01-08,BEAU-001,Face Moisturiser,16.0,15.229940359968612
2024-01-08,BEAU-003,Hair Serum 100ml,15.0,14.3035392604563
2024-01-08,MUSC-002,DJ Headphones,12.0,14.051010813099856
2024-01-08,TOYS-002,Remote Control Car,16.0,14.866053612078865
2024-01-08,SOFT-003,VPN Subscription,16.0,13.568531974901346
2024-01-08,AUTO-002,Tyre Inflator,4.0,12.72650141876585
2024-01-08,ELEC-001,Bluetooth Speaker,5.0,8.069477116162453
2024-01-08,OFFC-001,A4 Paper Ream,14.0,13.578090312197348
2024-01-08,CLTH-002,Cotton T-Shirt,13.0,10.924625278807383
2024-01-08,SOFT-001,Antivirus 1-Year,0.0,12.309803672846108
2024-01-08,GRDN-001,Garden Hose 20m,13.0,14.612982446807957
2024-01-08,SOFT-002,Office Suite,10.0,13.067940215483947
2024-01-08,BEAU-002,Lipstick Set,17.0,14.100206874295749
2024-01-08,FURN-003,Bedside Table,13.0,13.478228522290184
2024-01-08,PCAR-001,Electric Toothbrush,22.0,14.681656404395389
2024-01-08,APPL-001,Air Fryer 5L,12.0,14.78875018916304
2024-01-08,AUTO-003,Car Seat Organiser,9.0,13.090134428537349
2024-01-08,MUSC-003,Digital Piano,15.0,13.182279709840136
2024-01-08,HLTH-001,Vitamin C 60 Tablets,20.0,14.30003136761039
2024-01-08,HOMK-003,Cutting Board,13.0,13.876366740702744
2024-01-08,OFFC-002,Ballpoint Pens 10pk,16.0,14.116776863737298
2024-01-08,BOOK-003,Self-Help Guide,13.0,13.60400881419011
2024-01-08,PETS-002,Cat Litter 5kg,15.0,14.739263845835737
2024-01-08,HOMK-001,Non-stick Pan 28cm,12.0,12.792038371341024
2024-01-08,BABY-001,Baby Monitor,4.0,14.380173080559448
2024-01-08,BOOK-002,Academic Textbook,13.0,13.536452717357664
2024-01-08,CLTH-003,Formal Trousers,11.0,11.707001521502102
2024-01-08,PETS-001,Dry Dog Food 2kg,7.0,13.98914442385142
2024-01-08,BOOK-001,Fiction Novel,16.0,13.027887836988176
2024-01-08,MOVI-002,Streaming Voucher,10.0,14.79531571919365
2024-01-08,FURN-001,Office Chair,11.0,12.658513607111203
2024-01-08,SPRT-003,Resistance Bands,22.0,14.703779709391268
2024-01-08,MOVI-003,Popcorn Maker,10.0,13.318918128229203
2024-01-08,APPL-002,Microwave Oven 20L,12.0,14.101548543127898
2024-01-08,GROC-002,Cooking Oil 1L,17.0,19.20559122442958
2024-01-08,PCAR-002,Razor 5-Blade,15.0,13.64098893251052
2024-01-08,DIY0-003,Adhesive Tape Pack,8.0,13.816034540072256
2024-01-08,TOOL-001,Screwdriver Set,10.0,14.997281797658635
2024-01-08,OFFC-003,Desk Organiser,13.0,13.267078748161426
2024-01-08,HOMK-002,Knife Set 5pc,16.0,13.15916541351563
2024-01-08,CLTH-001,Denim Jacket,13.0,10.946142168361645
2024-01-08,GRDN-002,Plant Pots Set,7.0,13.052190185411806
2024-01-08,GROC-001,Ground Coffee 500g,26.0,18.541668206066603
2024-01-08,AUTO-001,Dash Cam HD,16.0,13.984634555139968
2024-01-09,HLTH-001,Vitamin C 60 Tablets,11.0,13.672662640264496
2024-01-09,MOVI-001,Action DVD Pack,13.0,14.111457724379662
2024-01-09,JWLY-003,Pearl Bracelet,33.0,14.8832182067751
2024-01-09,OUTD-001,Camping Tent 2P,24.0,14.60979554879263
2024-01-09,MUSC-003,Digital Piano,13.0,12.635030269746276
2024-01-09,OFFC-001,A4 Paper Ream,5.0,13.91120627267681
2024-01-09,AUTO-003,Car Seat Organiser,14.0,13.45257045441186
2024-01-09,CLTH-001,Denim Jacket,8.0,11.40432807539115
2024-01-09,FURN-001,Office Chair,11.0,14.807377862775514
2024-01-09,CLTH-002,Cotton T-Shirt,4.0,10.95415505800053
2024-01-09,FURN-003,Bedside Table,27.0,11.999162257931893
2024-01-09,BEAU-002,Lipstick Set,8.0,13.047885384077125
2024-01-09,TOOL-001,Screwdriver Set,10.0,13.602362835103891
2024-01-09,GRDN-001,Garden Hose 20m,10.0,13.822404456578584
2024-01-09,SOFT-002,Office Suite,18.0,13.372730611056776
2024-01-09,APPL-001,Air Fryer 5L,10.0,13.84677012583439
2024-01-09,SOFT-001,Antivirus 1-Year,16.0,13.658974873361124
2024-01-09,BOOK-001,Fiction Novel,10.0,13.354483716791892
2024-01-09,GROC-002,Cooking Oil 1L,9.0,18.55025346348323
2024-01-09,PETS-002,Cat Litter 5kg,9.0,14.691626763604472
2024-01-09,AUTO-002,Tyre Inflator,15.0,14.280507303614485
2024-01-09,ELEC-003,Wireless Charger,6.0,8.110326808395724
2024-01-09,BEAU-003,Hair Serum 100ml,17.0,13.49581892995673
2024-01-09,BEAU-001,Face Moisturiser,10.0,14.8965807374253
2024-01-09,HLTH-002,Digital Thermometer,10.0,13.854304584902426
2024-01-09,SPRT-002,Dumbbell Pair 5kg,35.0,12.921567176094888
2024-01-09,TOOL-002,Hammer 500g,9.0,12.609673075754008
2024-01-09,OFFC-003,Desk Organiser,14.0,14.801117438185887
2024-01-09,AUTO-001,Dash Cam HD,4.0,12.442869902225016
2024-01-09,DIY0-002,Sandpaper Pack,12.0,13.011877359645997
2024-01-09,GRDN-002,Plant Pots Set,3.0,14.013116295023872
2024-01-09,FURN-002,Bookshelf 5-Tier,6.0,14.315798204528097
2024-01-09,MOVI-003,Popcorn Maker,7.0,13.5802074369017
2024-01-09,OFFC-002,Ballpoint Pens 10pk,3.0,13.68954409470634
2024-01-09,MUSC-001,Acoustic Guitar,14.0,12.584072753002353
2024-01-09,SPRT-001,Yoga Mat,6.0,14.209498769504968
2024-01-09,SPRT-003,Resistance Bands,5.0,13.894732114965969
2024-01-09,MOVI-002,Streaming Voucher,17.0,13.557907821202198
2024-01-09,PETS-003,Pet Collar,8.0,14.09191259901436
2024-01-09,PETS-001,Dry Dog Food 2kg,12.0,12.990181104102142
2024-01-09,GROC-003,Pasta 500g,15.0,18.55851677200404
2024-01-09,MUSC-002,DJ Headphones,20.0,13.479570267419684
2024-01-09,SOFT-003,VPN Subscription,15.0,13.00727771662824
2024-01-09,APPL-003,Hand Blender,5.0,13.912012563115637
2024-01-09,TOOL-003,Adjustable Wrench,6.0,14.043790227273377
2024-01-09,PCAR-003,Shampoo 400ml,16.0,14.171083219738245
2024-01-09,BABY-001,Baby Monitor,18.0,13.422308441293357
2024-01-09,DIY0-001,Power Drill,11.0,13.02773825179061
2024-01-09,HLTH-003,First Aid Kit,15.0,13.91887644227177
2024-01-09,BOOK-003,Self-Help Guide,14.0,13.937237022007348
2024-01-09,TOYS-002,Remote Control Car,15.0,13.59973201427706
2024-01-09,HOMK-002,Knife Set 5pc,9.0,13.607887635080331
2024-01-09,JWLY-001,Silver Necklace,20.0,13.380415687893054
2024-01-09,BABY-002,Nappy Pack 40,5.0,12.701245372132362
2024-01-09,HOMK-001,Non-stick Pan 28cm,15.0,13.185438994970882
2024-01-09,CLTH-003,Formal Trousers,7.0,11.534332928225242
2024-01-09,JWLY-002,Gold Earrings,19.0,13.447895865751804
2024-01-09,ELEC-002,USB-C Hub 7-Port,5.0,7.710527964395619
2024-01-09,GRDN-003,Pruning Shears,16.0,13.666262277523307
2024-01-09,PCAR-002,Razor 5-Blade,4.0,13.964129611537986
2024-01-09,APPL-002,Microwave Oven 20L,13.0,13.921730066741548
2024-01-09,BOOK-002,Academic Textbook,19.0,13.957166864976388
2024-01-09,TOYS-001,Building Blocks Set,9.0,13.130281221946955
2024-01-09,DIY0-003,Adhesive Tape Pack,12.0,14.461463260184232
2024-01-09,OUTD-002,Sleeping Bag,21.0,13.109462559685028
2024-01-09,GROC-001,Ground Coffee 500g,11.0,18.547652650641044
2024-01-09,TOYS-003,Jigsaw Puzzle 500pc,15.0,14.683872779999296
2024-01-09,OUTD-003,Hiking Socks 3-Pack,12.0,13.232902332195724
2024-01-09,HOMK-003,Cutting Board,14.0,14.140789046874072
2024-01-09,PCAR-001,Electric Toothbrush,4.0,13.937880177516153
2024-01-09,ELEC-001,Bluetooth Speaker,6.0,7.670958637453262
2024-01-09,BABY-003,Baby Wipes 80ct,9.0,14.134917589882138
2024-01-10,OFFC-003,Desk Organiser,20.0,14.430490321577144
2024-01-10,AUTO-001,Dash Cam HD,12.0,12.26216593562421
2024-01-10,SOFT-002,Office Suite,8.0,13.410844275518548
2024-01-10,GRDN-001,Garden Hose 20m,6.0,14.717345523207868
2024-01-10,PETS-001,Dry Dog Food 2kg,18.0,14.05722207215129
2024-01-10,SOFT-001,Antivirus 1-Year,4.0,12.36157038988122
2024-01-10,APPL-002,Microwave Oven 20L,20.0,14.57050804006202
2024-01-10,MOVI-003,Popcorn Maker,14.0,13.555583873331404
2024-01-10,SPRT-003,Resistance Bands,29.0,13.695209215596826
2024-01-10,MUSC-003,Digital Piano,14.0,13.067944549373127
2024-01-10,MOVI-002,Streaming Voucher,33.0,14.777907594148258
2024-01-10,GROC-001,Ground Coffee 500g,19.0,18.600945275190263
2024-01-10,PCAR-002,Razor 5-Blade,11.0,14.145143743156105
2024-01-10,OFFC-002,Ballpoint Pens 10pk,5.0,13.643508492828534
2024-01-10,BOOK-002,Academic Textbook,10.0,12.930488386399851
2024-01-10,CLTH-002,Cotton T-Shirt,16.0,11.28855667902722
2024-01-10,OUTD-001,Camping Tent 2P,4.0,13.933875005824657
2024-01-10,FURN-001,Office Chair,10.0,13.862617551807231
2024-01-10,BOOK-001,Fiction Novel,13.0,14.176256954222229
2024-01-10,GROC-002,Cooking Oil 1L,16.0,19.31142219289205
2024-01-10,ELEC-001,Bluetooth Speaker,0.0,8.129875293798843
2024-01-10,DIY0-003,Adhesive Tape Pack,7.0,14.454558606302772
2024-01-10,CLTH-001,Denim Jacket,13.0,11.54744473576224
2024-01-10,GRDN-002,Plant Pots Set,9.0,13.413143553948537
2024-01-10,HLTH-003,First Aid Kit,12.0,12.94904992555698
2024-01-10,MOVI-001,Action DVD Pack,18.0,13.816307111489303
2024-01-10,OUTD-002,Sleeping Bag,5.0,13.284905366150284
2024-01-10,OFFC-001,A4 Paper Ream,10.0,13.32103384818533
2024-01-10,BABY-001,Baby Monitor,24.0,14.315840724219791
2024-01-10,TOOL-001,Screwdriver Set,4.0,13.251444341199493
2024-01-10,BEAU-002,Lipstick Set,12.0,13.388159383385032
2024-01-10,PETS-002,Cat Litter 5kg,10.0,13.949193482125455
2024-01-10,AUTO-002,Tyre Inflator,14.0,13.158502871006572
2024-01-10,OUTD-003,Hiking Socks 3-Pack,13.0,12.92108289770303
2024-01-10,SOFT-003,VPN Subscription,14.0,13.692973582875595
2024-01-10,MUSC-002,DJ Headphones,8.0,13.936757186084469
2024-01-10,GROC-003,Pasta 500g,17.0,19.39067108440488
2024-01-10,TOYS-003,Jigsaw Puzzle 500pc,15.0,13.7606914005563
2024-01-10,PETS-003,Pet Collar,24.0,14.938219956423543
2024-01-10,HLTH-001,Vitamin C 60 Tablets,15.0,13.616480182120291
2024-01-10,HOMK-003,Cutting Board,14.0,13.922808025546402
2024-01-10,AUTO-003,Car Seat Organiser,9.0,13.624545143276915
2024-01-10,ELEC-002,USB-C Hub 7-Port,13.0,7.684200954532894
2024-01-10,SPRT-001,Yoga Mat,9.0,14.285635760317607
2024-01-10,DIY0-001,Power Drill,11.0,13.551377509877655
2024-01-10,APPL-001,Air Fryer 5L,16.0,13.72393177818588
2024-01-10,MUSC-001,Acoustic Guitar,10.0,12.455263535131955
2024-01-10,FURN-002,Bookshelf 5-Tier,22.0,14.001621390020087
2024-01-10,BABY-002,Nappy Pack 40,14.0,12.876308487178662
2024-01-10,HOMK-002,Knife Set 5pc,20.0,12.989241082335628
2024-01-10,BOOK-003,Self-Help Guide,12.0,13.623013387630795
2024-01-10,JWLY-001,Silver Necklace,20.0,14.12288154213713
2024-01-10,DIY0-002,Sandpaper Pack,11.0,14.206330122586854
2024-01-10,PCAR-001,Electric Toothbrush,12.0,15.280026447791736
2024-01-10,APPL-003,Hand Blender,14.0,13.063980386718564
2024-01-10,SPRT-002,Dumbbell Pair 5kg,14.0,13.40007155179017
2024-01-10,HLTH-002,Digital Thermometer,9.0,13.038767199291367
2024-01-10,BEAU-001,Face Moisturiser,6.0,14.858481503835495
2024-01-10,TOYS-002,Remote Control Car,14.0,14.542876559915372
2024-01-10,BEAU-003,Hair Serum 100ml,6.0,13.26909880211191
2024-01-10,FURN-003,Bedside Table,13.0,13.387733055178025
2024-01-10,CLTH-003,Formal Trousers,15.0,12.370768114221
2024-01-10,TOOL-002,Hammer 500g,12.0,12.982992315161296
2024-01-10,HOMK-001,Non-stick Pan 28cm,3.0,12.454969862933416
2024-01-10,TOOL-003,Adjustable Wrench,26.0,13.33934868535288
2024-01-10,BABY-003,Baby Wipes 80ct,18.0,13.507866162214023
2024-01-10,PCAR-003,Shampoo 400ml,10.0,14.3330303808605
2024-01-10,ELEC-003,Wireless Charger,5.0,7.799028620937475
2024-01-10,JWLY-002,Gold Earrings,23.0,12.68978089571534
2024-01-10,TOYS-001,Building Blocks Set,31.0,14.989866876253249
2024-01-10,GRDN-003,Pruning Shears,18.0,13.3717376262869
2024-01-10,JWLY-003,Pearl Bracelet,11.0,14.749849816386607
2024-01-11,ELEC-003,Wireless Charger,10.0,7.949475178438237
2024-01-11,HLTH-002,Digital Thermometer,13.0,13.416045791233092
2024-01-11,TOOL-002,Hammer 500g,15.0,12.573575369260183
2024-01-11,PCAR-002,Razor 5-Blade,23.0,13.85020399927444
2024-01-11,OFFC-003,Desk Organiser,8.0,14.0020016219189
2024-01-11,CLTH-001,Denim Jacket,7.0,11.372607367945417
2024-01-11,JWLY-003,Pearl Bracelet,12.0,15.530015646369003
2024-01-11,GRDN-002,Plant Pots Set,11.0,12.879515902603009
2024-01-11,TOYS-001,Building Blocks Set,13.0,13.5988399828761
2024-01-11,JWLY-002,Gold Earrings,7.0,13.1351826308085
2024-01-11,SPRT-001,Yoga Mat,17.0,13.945568337821758
2024-01-11,DIY0-003,Adhesive Tape Pack,14.0,14.114540491782613
2024-01-11,APPL-001,Air Fryer 5L,16.0,13.192031261095604
2024-01-11,PETS-002,Cat Litter 5kg,3.0,14.518404459122648
2024-01-11,PETS-001,Dry Dog Food 2kg,15.0,13.438177530712448
2024-01-11,GROC-001,Ground Coffee 500g,0.0,18.04957907638396
2024-01-11,SOFT-002,Office Suite,18.0,13.756416520274838
2024-01-11,ELEC-002,USB-C Hub 7-Port,7.0,8.14406056986282
2024-01-11,MOVI-002,Streaming Voucher,12.0,13.968009022684608
2024-01-11,MUSC-003,Digital Piano,11.0,12.556668322601594
2024-01-11,FURN-002,Bookshelf 5-Tier,17.0,13.717064257726465
2024-01-11,OUTD-002,Sleeping Bag,22.0,12.721160747396526
2024-01-11,SPRT-002,Dumbbell Pair 5kg,12.0,12.762925111232054
2024-01-11,PCAR-001,Electric Toothbrush,9.0,14.159409168903386
2024-01-11,MOVI-001,Action DVD Pack,15.0,13.251826977945049
2024-01-11,APPL-002,Microwave Oven 20L,12.0,14.047700972055768
2024-01-11,MOVI-003,Popcorn Maker,2.0,13.633720061315636
2024-01-11,SPRT-003,Resistance Bands,21.0,14.450118017259484
2024-01-11,GROC-002,Cooking Oil 1L,30.0,19.688900898082423
2024-01-11,HLTH-003,First Aid Kit,13.0,13.904026886027186
2024-01-11,DIY0-001,Power Drill,17.0,13.597065189726385
2024-01-11,HOMK-003,Cutting Board,19.0,14.59299398794515
2024-01-11,APPL-003,Hand Blender,10.0,13.32767301068484
2024-01-11,PCAR-003,Shampoo 400ml,27.0,13.988044958904336
2024-01-11,GRDN-001,Garden Hose 20m,21.0,14.083521373149903
2024-01-11,BABY-003,Baby Wipes 80ct,10.0,13.07016468301397
2024-01-11,PETS-003,Pet Collar,20.0,13.387641117808858
2024-01-11,TOYS-003,Jigsaw Puzzle 500pc,10.0,14.421625288767116
2024-01-11,AUTO-001,Dash Cam HD,11.0,13.796539535341266
2024-01-11,BEAU-002,Lipstick Set,13.0,12.88261209717707
2024-01-11,MUSC-002,DJ Headphones,7.0,14.275137753286934
2024-01-11,CLTH-003,Formal Trousers,4.0,11.070201634383272
