Date,SKU,SKU_Name,Demand
2024-01-08,OUTD-002,Sleeping Bag,14.0
2024-01-08,JWLY-002,Gold Earrings,12.0
2024-01-08,BABY-003,Baby Wipes 80ct,11.0
2024-01-08,APPL-003,Hand Blender,2.0
2024-01-08,ELEC-003,Wireless Charger,15.0
2024-01-08,HLTH-003,First Aid Kit,10.0
2024-01-08,GRDN-003,Pruning Shears,14.0
2024-01-08,OUTD-001,Camping Tent 2P,26.0
2024-01-08,JWLY-001,Silver Necklace,28.0
2024-01-08,GROC-003,Pasta 500g,6.0
2024-01-08,TOYS-003,Jigsaw Puzzle 500pc,7.0
2024-01-08,PETS-003,Pet Collar,14.0
2024-01-08,ELEC-002,USB-C Hub 7-Port,5.0
2024-01-08,SPRT-001,Yoga Mat,23.0
2024-01-08,DIY0-001,Power Drill,17.0
2024-01-08,MUSC-001,Acoustic Guitar,13.0
2024-01-08,FURN-002,Bookshelf 5-Tier,9.0
2024-01-08,DIY0-002,Sandpaper Pack,8.0
2024-01-08,HLTH-002,Digital Thermometer,18.0
2024-01-08,BABY-002,Nappy Pack 40,17.0
2024-01-08,OUTD-003,Hiking Socks 3-Pack,5.0
2024-01-08,SPRT-002,Dumbbell Pair 5kg,8.0
2024-01-08,BEAU-001,Face Moisturiser,16.0
2024-01-08,BEAU-003,Hair Serum 100ml,19.0
2024-01-08,MUSC-002,DJ Headphones,13.0
2024-01-08,TOYS-002,Remote Control Car,15.0
2024-01-08,SOFT-003,VPN Subscription,20.0
2024-01-08,AUTO-002,Tyre Inflator,4.0
2024-01-08,ELEC-001,Bluetooth Speaker,7.0
2024-01-08,OFFC-001,A4 Paper Ream,14.0
2024-01-08,CLTH-002,Cotton T-Shirt,9.0
2024-01-08,SOFT-001,Antivirus 1-Year,0.0
2024-01-08,GRDN-001,Garden Hose 20m,7.0
2024-01-08,SOFT-002,Office Suite,10.0
2024-01-08,BEAU-002,Lipstick Set,14.0
2024-01-08,FURN-003,Bedside Table,12.0
2024-01-08,PCAR-001,Electric Toothbrush,20.0
2024-01-08,APPL-001,Air Fryer 5L,13.0
2024-01-08,AUTO-003,Car Seat Organiser,16.0
2024-01-08,MUSC-003,Digital Piano,19.0
2024-01-08,HLTH-001,Vitamin C 60 Tablets,18.0
2024-01-08,HOMK-003,Cutting Board,8.0
2024-01-08,OFFC-002,Ballpoint Pens 10pk,15.0
2024-01-08,BOOK-003,Self-Help Guide,12.0
2024-01-08,PETS-002,Cat Litter 5kg,6.0
2024-01-08,HOMK-001,Non-stick Pan 28cm,11.0
2024-01-08,BABY-001,Baby Monitor,5.0
2024-01-08,BOOK-002,Academic Textbook,11.0
2024-01-08,CLTH-003,Formal Trousers,12.0
2024-01-08,PETS-001,Dry Dog Food 2kg,5.0
2024-01-08,BOOK-001,Fiction Novel,11.0
2024-01-08,MOVI-002,Streaming Voucher,9.0
2024-01-08,FURN-001,Office Chair,10.0
2024-01-08,SPRT-003,Resistance Bands,23.0
2024-01-08,MOVI-003,Popcorn Maker,9.0
2024-01-08,APPL-002,Microwave Oven 20L,15.0
2024-01-08,GROC-002,Cooking Oil 1L,20.0
2024-01-08,PCAR-002,Razor 5-Blade,13.0
2024-01-08,DIY0-003,Adhesive Tape Pack,13.0
2024-01-08,TOOL-001,Screwdriver Set,15.0
2024-01-08,OFFC-003,Desk Organiser,11.0
2024-01-08,HOMK-002,Knife Set 5pc,13.0
2024-01-08,CLTH-001,Denim Jacket,11.0
2024-01-08,GRDN-002,Plant Pots Set,10.0
2024-01-08,GROC-001,Ground Coffee 500g,29.0
2024-01-08,AUTO-001,Dash Cam HD,12.0
2024-01-09,HLTH-001,Vitamin C 60 Tablets,11.0
2024-01-09,MOVI-001,Action DVD Pack,8.0
2024-01-09,JWLY-003,Pearl Bracelet,29.0
2024-01-09,OUTD-001,Camping Tent 2P,28.0
2024-01-09,MUSC-003,Digital Piano,14.0
2024-01-09,OFFC-001,A4 Paper Ream,8.0
2024-01-09,AUTO-003,Car Seat Organiser,11.0
2024-01-09,CLTH-001,Denim Jacket,7.0
2024-01-09,FURN-001,Office Chair,10.0
2024-01-09,CLTH-002,Cotton T-Shirt,7.0
2024-01-09,FURN-003,Bedside Table,18.0
2024-01-09,BEAU-002,Lipstick Set,12.0
2024-01-09,TOOL-001,Screwdriver Set,9.0
2024-01-09,GRDN-001,Garden Hose 20m,10.0
2024-01-09,SOFT-002,Office Suite,21.0
2024-01-09,APPL-001,Air Fryer 5L,17.0
2024-01-09,SOFT-001,Antivirus 1-Year,16.0
2024-01-09,BOOK-001,Fiction Novel,8.0
2024-01-09,GROC-002,Cooking Oil 1L,9.0
2024-01-09,PETS-002,Cat Litter 5kg,10.0
2024-01-09,AUTO-002,Tyre Inflator,10.0
2024-01-09,ELEC-003,Wireless Charger,9.0
2024-01-09,BEAU-003,Hair Serum 100ml,10.0
2024-01-09,BEAU-001,Face Moisturiser,10.0
2024-01-09,HLTH-002,Digital Thermometer,10.0
2024-01-09,SPRT-002,Dumbbell Pair 5kg,32.0
2024-01-09,TOOL-002,Hammer 500g,11.0
2024-01-09,OFFC-003,Desk Organiser,14.0
2024-01-09,AUTO-001,Dash Cam HD,3.0
2024-01-09,DIY0-002,Sandpaper Pack,8.0
2024-01-09,GRDN-002,Plant Pots Set,3.0
2024-01-09,FURN-002,Bookshelf 5-Tier,9.0
2024-01-09,MOVI-003,Popcorn Maker,13.0
2024-01-09,OFFC-002,Ballpoint Pens 10pk,6.0
2024-01-09,MUSC-001,Acoustic Guitar,15.0
2024-01-09,SPRT-001,Yoga Mat,7.0
2024-01-09,SPRT-003,Resistance Bands,4.0
2024-01-09,MOVI-002,Streaming Voucher,18.0
2024-01-09,PETS-003,Pet Collar,11.0
2024-01-09,PETS-001,Dry Dog Food 2kg,16.0
2024-01-09,GROC-003,Pasta 500g,18.0
2024-01-09,MUSC-002,DJ Headphones,18.0
2024-01-09,SOFT-003,VPN Subscription,19.0
2024-01-09,APPL-003,Hand Blender,7.0
2024-01-09,TOOL-003,Adjustable Wrench,6.0
2024-01-09,PCAR-003,Shampoo 400ml,13.0
2024-01-09,BABY-001,Baby Monitor,17.0
2024-01-09,DIY0-001,Power Drill,9.0
2024-01-09,HLTH-003,First Aid Kit,12.0
2024-01-09,BOOK-003,Self-Help Guide,14.0
2024-01-09,TOYS-002,Remote Control Car,15.0
2024-01-09,HOMK-002,Knife Set 5pc,7.0
2024-01-09,JWLY-001,Silver Necklace,22.0
2024-01-09,BABY-002,Nappy Pack 40,7.0
2024-01-09,HOMK-001,Non-stick Pan 28cm,10.0
2024-01-09,CLTH-003,Formal Trousers,8.0
2024-01-09,JWLY-002,Gold Earrings,16.0
2024-01-09,ELEC-002,USB-C Hub 7-Port,5.0
2024-01-09,GRDN-003,Pruning Shears,18.0
2024-01-09,PCAR-002,Razor 5-Blade,2.0
2024-01-09,APPL-002,Microwave Oven 20L,9.0
2024-01-09,BOOK-002,Academic Textbook,21.0
2024-01-09,TOYS-001,Building Blocks Set,13.0
2024-01-09,DIY0-003,Adhesive Tape Pack,18.0
2024-01-09,OUTD-002,Sleeping Bag,26.0
2024-01-09,GROC-001,Ground Coffee 500g,13.0
2024-01-09,TOYS-003,Jigsaw Puzzle 500pc,10.0
2024-01-09,OUTD-003,Hiking Socks 3-Pack,12.0
2024-01-09,HOMK-003,Cutting Board,14.0
2024-01-09,PCAR-001,Electric Toothbrush,5.0
2024-01-09,ELEC-001,Bluetooth Speaker,9.0
2024-01-09,BABY-003,Baby Wipes 80ct,10.0
2024-01-10,OFFC-003,Desk Organiser,11.0
2024-01-10,AUTO-001,Dash Cam HD,12.0
2024-01-10,SOFT-002,Office Suite,5.0
2024-01-10,GRDN-001,Garden Hose 20m,7.0
2024-01-10,PETS-001,Dry Dog Food 2kg,14.0
2024-01-10,SOFT-001,Antivirus 1-Year,5.0
2024-01-10,APPL-002,Microwave Oven 20L,17.0
2024-01-10,MOVI-003,Popcorn Maker,12.0
2024-01-10,SPRT-003,Resistance Bands,27.0
2024-01-10,MUSC-003,Digital Piano,15.0
2024-01-10,MOVI-002,Streaming Voucher,30.0
2024-01-10,GROC-001,Ground Coffee 500g,18.0
2024-01-10,PCAR-002,Razor 5-Blade,15.0
2024-01-10,OFFC-002,Ballpoint Pens 10pk,9.0
2024-01-10,BOOK-002,Academic Textbook,7.0
2024-01-10,CLTH-002,Cotton T-Shirt,16.0
2024-01-10,OUTD-001,Camping Tent 2P,8.0
2024-01-10,FURN-001,Office Chair,15.0
2024-01-10,BOOK-001,Fiction Novel,12.0
2024-01-10,GROC-002,Cooking Oil 1L,15.0
2024-01-10,ELEC-001,Bluetooth Speaker,0.0
2024-01-10,DIY0-003,Adhesive Tape Pack,6.0
2024-01-10,CLTH-001,Denim Jacket,18.0
2024-01-10,GRDN-002,Plant Pots Set,12.0
2024-01-10,HLTH-003,First Aid Kit,14.0
2024-01-10,MOVI-001,Action DVD Pack,14.0
2024-01-10,OUTD-002,Sleeping Bag,6.0
2024-01-10,OFFC-001,A4 Paper Ream,12.0
2024-01-10,BABY-001,Baby Monitor,20.0
2024-01-10,TOOL-001,Screwdriver Set,1.0
2024-01-10,BEAU-002,Lipstick Set,8.0
2024-01-10,PETS-002,Cat Litter 5kg,6.0
2024-01-10,AUTO-002,Tyre Inflator,9.0
2024-01-10,OUTD-003,Hiking Socks 3-Pack,18.0
2024-01-10,SOFT-003,VPN Subscription,16.0
2024-01-10,MUSC-002,DJ Headphones,5.0
2024-01-10,GROC-003,Pasta 500g,16.0
2024-01-10,TOYS-003,Jigsaw Puzzle 500pc,22.0
2024-01-10,PETS-003,Pet Collar,18.0
2024-01-10,HLTH-001,Vitamin C 60 Tablets,11.0
2024-01-10,HOMK-003,Cutting Board,17.0
2024-01-10,AUTO-003,Car Seat Organiser,12.0
2024-01-10,ELEC-002,USB-C Hub 7-Port,12.0
2024-01-10,SPRT-001,Yoga Mat,5.0
2024-01-10,DIY0-001,Power Drill,15.0
2024-01-10,APPL-001,Air Fryer 5L,19.0
2024-01-10,MUSC-001,Acoustic Guitar,12.0
2024-01-10,FURN-002,Bookshelf 5-Tier,24.0
2024-01-10,BABY-002,Nappy Pack 40,14.0
2024-01-10,HOMK-002,Knife Set 5pc,17.0
2024-01-10,BOOK-003,Self-Help Guide,10.0
2024-01-10,JWLY-001,Silver Necklace,16.0
2024-01-10,DIY0-002,Sandpaper Pack,8.0
2024-01-10,PCAR-001,Electric Toothbrush,11.0
2024-01-10,APPL-003,Hand Blender,10.0
2024-01-10,SPRT-002,Dumbbell Pair 5kg,16.0
2024-01-10,HLTH-002,Digital Thermometer,9.0
2024-01-10,BEAU-001,Face Moisturiser,9.0
2024-01-10,TOYS-002,Remote Control Car,15.0
2024-01-10,BEAU-003,Hair Serum 100ml,8.0
2024-01-10,FURN-003,Bedside Table,12.0
2024-01-10,CLTH-003,Formal Trousers,11.0
2024-01-10,TOOL-002,Hammer 500g,5.0
2024-01-10,HOMK-001,Non-stick Pan 28cm,3.0
2024-01-10,TOOL-003,Adjustable Wrench,23.0
2024-01-10,BABY-003,Baby Wipes 80ct,13.0
2024-01-10,PCAR-003,Shampoo 400ml,10.0
2024-01-10,ELEC-003,Wireless Charger,4.0
2024-01-10,JWLY-002,Gold Earrings,22.0
2024-01-10,TOYS-001,Building Blocks Set,33.0
2024-01-10,GRDN-003,Pruning Shears,16.0
2024-01-10,JWLY-003,Pearl Bracelet,14.0
2024-01-11,ELEC-003,Wireless Charger,9.0
2024-01-11,HLTH-002,Digital Thermometer,14.0
2024-01-11,TOOL-002,Hammer 500g,17.0
2024-01-11,PCAR-002,Razor 5-Blade,24.0
2024-01-11,OFFC-003,Desk Organiser,5.0
2024-01-11,CLTH-001,Denim Jacket,8.0
2024-01-11,JWLY-003,Pearl Bracelet,13.0
2024-01-11,GRDN-002,Plant Pots Set,10.0
2024-01-11,TOYS-001,Building Blocks Set,16.0
2024-01-11,JWLY-002,Gold Earrings,12.0
2024-01-11,SPRT-001,Yoga Mat,13.0
2024-01-11,DIY0-003,Adhesive Tape Pack,18.0
2024-01-11,APPL-001,Air Fryer 5L,23.0
2024-01-11,PETS-002,Cat Litter 5kg,2.0
2024-01-11,PETS-001,Dry Dog Food 2kg,14.0
2024-01-11,GROC-001,Ground Coffee 500g,0.0
2024-01-11,SOFT-002,Office Suite,26.0
2024-01-11,ELEC-002,USB-C Hub 7-Port,7.0
2024-01-11,MOVI-002,Streaming Voucher,5.0
2024-01-11,MUSC-003,Digital Piano,7.0
2024-01-11,FURN-002,Bookshelf 5-Tier,14.0
2024-01-11,OUTD-002,Sleeping Bag,27.0
2024-01-11,SPRT-002,Dumbbell Pair 5kg,17.0
2024-01-11,PCAR-001,Electric Toothbrush,7.0
2024-01-11,MOVI-001,Action DVD Pack,9.0
2024-01-11,APPL-002,Microwave Oven 20L,11.0
2024-01-11,MOVI-003,Popcorn Maker,5.0
2024-01-11,SPRT-003,Resistance Bands,22.0
2024-01-11,GROC-002,Cooking Oil 1L,33.0
2024-01-11,HLTH-003,First Aid Kit,13.0
2024-01-11,DIY0-001,Power Drill,15.0
2024-01-11,HOMK-003,Cutting Board,25.0
2024-01-11,APPL-003,Hand Blender,11.0
2024-01-11,PCAR-003,Shampoo 400ml,22.0
2024-01-11,GRDN-001,Garden Hose 20m,18.0
2024-01-11,BABY-003,Baby Wipes 80ct,10.0
2024-01-11,PETS-003,Pet Collar,16.0
2024-01-11,TOYS-003,Jigsaw Puzzle 500pc,18.0
2024-01-11,AUTO-001,Dash Cam HD,13.0
2024-01-11,BEAU-002,Lipstick Set,9.0
2024-01-11,MUSC-002,DJ Headphones,5.0
2024-01-11,CLTH-003,Formal Trousers,9.0
2024-01-11,BOOK-003,Self-Help Guide,7.0
2024-01-11,FURN-001,Office Chair,17.0
2024-01-11,ELEC-001,Bluetooth Speaker,14.0
2024-01-11,TOOL-003,Adjustable Wrench,11.0
2024-01-11,SOFT-003,VPN Subscription,18.0
2024-01-11,BEAU-003,Hair Serum 100ml,7.0
2024-01-11,OUTD-003,Hiking Socks 3-Pack,12.0
2024-01-11,AUTO-003,Car Seat Organiser,9.0
2024-01-11,CLTH-002,Cotton T-Shirt,16.0
2024-01-11,AUTO-002,Tyre Inflator,17.0
2024-01-11,FURN-003,Bedside Table,8.0
2024-01-11,BOOK-002,Academic Textbook,14.0
2024-01-11,TOYS-002,Remote Control Car,20.0
2024-01-11,HLTH-001,Vitamin C 60 Tablets,14.0
2024-01-11,TOOL-001,Screwdriver Set,4.0
2024-01-11,GRDN-003,Pruning Shears,6.0
2024-01-11,JWLY-001,Silver Necklace,7.0
2024-01-11,DIY0-002,Sandpaper Pack,17.0
2024-01-11,HOMK-001,Non-stick Pan 28cm,24.0
2024-01-11,SOFT-001,Antivirus 1-Year,21.0
2024-01-11,BEAU-001,Face Moisturiser,14.0
2024-01-11,OUTD-001,Camping Tent 2P,16.0
2024-01-11,GROC-003,Pasta 500g,26.0
2024-01-11,OFFC-002,Ballpoint Pens 10pk,14.0
2024-01-11,BABY-001,Baby Monitor,15.0
2024-01-11,MUSC-001,Acoustic Guitar,17.0
2024-01-11,BABY-002,Nappy Pack 40,9.0
2024-01-11,BOOK-001,Fiction Novel,8.0
2024-01-11,OFFC-001,A4 Paper Ream,20.0
2024-01-11,HOMK-002,Knife Set 5pc,7.0
2024-01-12,PCAR-001,Electric Toothbrush,26.0
2024-01-12,BOOK-002,Academic Textbook,14.0
2024-01-12,MUSC-003,Digital Piano,11.0
2024-01-12,PCAR-003,Shampoo 400ml,10.0
2024-01-12,BEAU-002,Lipstick Set,17.0
2024-01-12,OUTD-001,Camping Tent 2P,13.0
2024-01-12,HOMK-003,Cutting Board,25.0
2024-01-12,SPRT-003,Resistance Bands,8.0
2024-01-12,ELEC-003,Wireless Charger,10.0
2024-01-12,APPL-001,Air Fryer 5L,8.0
2024-01-12,HLTH-003,First Aid Kit,4.0
2024-01-12,FURN-002,Bookshelf 5-Tier,20.0
2024-01-12,OFFC-002,Ballpoint Pens 10pk,11.0
2024-01-12,GRDN-003,Pruning Shears,30.0
2024-01-12,AUTO-002,Tyre Inflator,16.0
2024-01-12,TOOL-001,Screwdriver Set,7.0
2024-01-12,FURN-003,Bedside Table,9.0
2024-01-12,BOOK-003,Self-Help Guide,27.0
2024-01-12,MUSC-002,DJ Headphones,19.0
2024-01-12,PETS-001,Dry Dog Food 2kg,21.0
2024-01-12,DIY0-003,Adhesive Tape Pack,4.0
2024-01-12,GROC-003,Pasta 500g,10.0
2024-01-12,BOOK-001,Fiction Novel,17.0
2024-01-12,BABY-001,Baby Monitor,0.0
2024-01-12,CLTH-001,Denim Jacket,19.0
2024-01-12,HLTH-002,Digital Thermometer,15.0
2024-01-12,AUTO-003,Car Seat Organiser,27.0
2024-01-12,PCAR-002,Razor 5-Blade,24.0
2024-01-12,FURN-001,Office Chair,16.0
2024-01-12,SOFT-003,VPN Subscription,13.0
2024-01-12,TOOL-003,Adjustable Wrench,15.0
2024-01-12,GRDN-002,Plant Pots Set,13.0
2024-01-12,MOVI-002,Streaming Voucher,12.0
2024-01-12,TOYS-003,Jigsaw Puzzle 500pc,18.0
2024-01-12,PETS-003,Pet Collar,4.0
2024-01-12,GROC-002,Cooking Oil 1L,5.0
2024-01-12,HLTH-001,Vitamin C 60 Tablets,13.0
2024-01-12,MOVI-001,Action DVD Pack,13.0
2024-01-12,ELEC-002,USB-C Hub 7-Port,5.0
2024-01-12,OUTD-003,Hiking Socks 3-Pack,18.0
2024-01-12,JWLY-002,Gold Earrings,10.0
2024-01-12,SPRT-002,Dumbbell Pair 5kg,18.0
2024-01-12,DIY0-002,Sandpaper Pack,20.0
2024-01-12,GROC-001,Ground Coffee 500g,27.0
2024-01-12,AUTO-001,Dash Cam HD,14.0
2024-01-12,SOFT-002,Office Suite,5.0
2024-01-12,OFFC-003,Desk Organiser,15.0
2024-01-12,JWLY-003,Pearl Bracelet,12.0
2024-01-12,CLTH-003,Formal Trousers,16.0
2024-01-12,ELEC-001,Bluetooth Speaker,2.0
2024-01-12,APPL-003,Hand Blender,14.0
2024-01-12,TOYS-001,Building Blocks Set,6.0
2024-01-12,SOFT-001,Antivirus 1-Year,8.0
2024-01-12,MUSC-001,Acoustic Guitar,7.0
2024-01-12,BABY-002,Nappy Pack 40,20.0
2024-01-12,HOMK-002,Knife Set 5pc,16.0
2024-01-12,JWLY-001,Silver Necklace,23.0
2024-01-12,TOYS-002,Remote Control Car,17.0
2024-01-12,CLTH-002,Cotton T-Shirt,6.0
2024-01-12,BEAU-003,Hair Serum 100ml,9.0
2024-01-12,BABY-003,Baby Wipes 80ct,15.0
2024-01-12,PETS-002,Cat Litter 5kg,8.0
2024-01-12,DIY0-001,Power Drill,9.0
2024-01-12,TOOL-002,Hammer 500g,15.0
2024-01-12,GRDN-001,Garden Hose 20m,19.0
2024-01-12,BEAU-001,Face Moisturiser,5.0
2024-01-12,APPL-002,Microwave Oven 20L,5.0
2024-01-12,OFFC-001,A4 Paper Ream,18.0
2024-01-12,SPRT-001,Yoga Mat,15.0
2024-01-12,HOMK-001,Non-stick Pan 28cm,9.0
2024-01-12,MOVI-003,Popcorn Maker,7.0
2024-01-12,OUTD-002,Sleeping Bag,10.0
2024-01-13,GROC-003,Pasta 500g,18.0
2024-01-13,AUTO-002,Tyre Inflator,8.0
2024-01-13,FURN-002,Bookshelf 5-Tier,16.0
2024-01-13,MUSC-002,DJ Headphones,13.0
2024-01-13,SOFT-001,Antivirus 1-Year,15.0
2024-01-13,BOOK-003,Self-Help Guide,8.0
2024-01-13,GROC-001,Ground Coffee 500g,13.0
2024-01-13,MUSC-001,Acoustic Guitar,26.0
2024-01-13,PETS-002,Cat Litter 5kg,26.0
2024-01-13,OUTD-001,Camping Tent 2P,14.0
2024-01-13,FURN-003,Bedside Table,13.0
2024-01-13,PCAR-001,Electric Toothbrush,13.0
2024-01-13,TOYS-001,Building Blocks Set,13.0
2024-01-13,ELEC-002,USB-C Hub 7-Port,5.0
2024-01-13,GRDN-003,Pruning Shears,7.0
2024-01-13,HLTH-001,Vitamin C 60 Tablets,4.0
2024-01-13,HOMK-001,Non-stick Pan 28cm,8.0
2024-01-13,PETS-001,Dry Dog Food 2kg,11.0
2024-01-13,MUSC-003,Digital Piano,27.0
2024-01-13,FURN-001,Office Chair,8.0
2024-01-13,BEAU-003,Hair Serum 100ml,3.0
2024-01-13,SOFT-003,VPN Subscription,5.0
2024-01-13,HLTH-002,Digital Thermometer,11.0
2024-01-13,CLTH-002,Cotton T-Shirt,16.0
2024-01-13,BABY-001,Baby Monitor,25.0
2024-01-13,CLTH-001,Denim Jacket,9.0
2024-01-13,AUTO-003,Car Seat Organiser,14.0
2024-01-13,JWLY-001,Silver Necklace,4.0
2024-01-13,JWLY-002,Gold Earrings,25.0
2024-01-13,SPRT-001,Yoga Mat,11.0
2024-01-13,HOMK-002,Knife Set 5pc,26.0
2024-01-13,OFFC-001,A4 Paper Ream,13.0
2024-01-13,BOOK-001,Fiction Novel,21.0
2024-01-13,BABY-002,Nappy Pack 40,25.0
2024-01-13,OUTD-002,Sleeping Bag,6.0
2024-01-13,TOYS-002,Remote Control Car,24.0
2024-01-13,TOOL-003,Adjustable Wrench,23.0
2024-01-13,DIY0-003,Adhesive Tape Pack,17.0
2024-01-13,JWLY-003,Pearl Bracelet,23.0
2024-01-13,MOVI-003,Popcorn Maker,14.0
2024-01-13,OFFC-002,Ballpoint Pens 10pk,16.0
2024-01-13,PETS-003,Pet Collar,18.0
2024-01-13,BOOK-002,Academic Textbook,3.0
2024-01-13,OFFC-003,Desk Organiser,7.0
2024-01-13,SPRT-003,Resistance Bands,19.0
2024-01-13,TOYS-003,Jigsaw Puzzle 500pc,7.0
2024-01-13,GROC-002,Cooking Oil 1L,13.0
2024-01-13,HLTH-003,First Aid Kit,23.0
2024-01-13,APPL-003,Hand Blender,24.0
2024-01-13,HOMK-003,Cutting Board,13.0
2024-01-13,GRDN-001,Garden Hose 20m,17.0
2024-01-13,PCAR-003,Shampoo 400ml,18.0
2024-01-13,BEAU-002,Lipstick Set,29.0
2024-01-13,DIY0-001,Power Drill,15.0
2024-01-13,DIY0-002,Sandpaper Pack,16.0
2024-01-13,ELEC-001,Bluetooth Speaker,6.0
2024-01-13,OUTD-003,Hiking Socks 3-Pack,4.0
2024-01-13,SOFT-002,Office Suite,5.0
2024-01-13,CLTH-003,Formal Trousers,21.0
2024-01-13,APPL-001,Air Fryer 5L,8.0
2024-01-13,MOVI-001,Action DVD Pack,12.0
2024-01-13,TOOL-001,Screwdriver Set,6.0
2024-01-13,APPL-002,Microwave Oven 20L,13.0
2024-01-13,ELEC-003,Wireless Charger,9.0
2024-01-13,MOVI-002,Streaming Voucher,5.0
2024-01-13,TOOL-002,Hammer 500g,9.0
2024-01-13,PCAR-002,Razor 5-Blade,3.0
2024-01-13,BEAU-001,Face Moisturiser,21.0
2024-01-13,AUTO-001,Dash Cam HD,9.0
2024-01-13,SPRT-002,Dumbbell Pair 5kg,14.0
2024-01-13,BABY-003,Baby Wipes 80ct,10.0
2024-01-13,GRDN-002,Plant Pots Set,9.0
2024-01-14,BOOK-002,Academic Textbook,6.0
2024-01-14,AUTO-002,Tyre Inflator,11.0
2024-01-14,TOYS-002,Remote Control Car,8.0
2024-01-14,TOOL-001,Screwdriver Set,26.0
2024-01-14,DIY0-002,Sandpaper Pack,19.0
2024-01-14,OUTD-003,Hiking Socks 3-Pack,10.0
2024-01-14,OFFC-002,Ballpoint Pens 10pk,19.0
2024-01-14,GROC-002,Cooking Oil 1L,31.0
2024-01-14,BEAU-003,Hair Serum 100ml,14.0
2024-01-14,ELEC-002,USB-C Hub 7-Port,10.0
2024-01-14,SPRT-001,Yoga Mat,10.0
2024-01-14,FURN-002,Bookshelf 5-Tier,4.0
2024-01-14,APPL-002,Microwave Oven 20L,4.0
2024-01-14,SPRT-003,Resistance Bands,4.0
2024-01-14,MOVI-003,Popcorn Maker,1.0
2024-01-14,DIY0-001,Power Drill,15.0
2024-01-14,HOMK-003,Cutting Board,2.0
2024-01-14,OFFC-003,Desk Organiser,6.0
2024-01-14,JWLY-003,Pearl Bracelet,13.0
2024-01-14,PETS-003,Pet Collar,17.0
2024-01-14,MOVI-002,Streaming Voucher,20.0
2024-01-14,AUTO-001,Dash Cam HD,15.0
2024-01-14,TOYS-003,Jigsaw Puzzle 500pc,13.0
2024-01-14,MUSC-001,Acoustic Guitar,17.0
2024-01-14,PCAR-002,Razor 5-Blade,8.0
2024-01-14,APPL-001,Air Fryer 5L,2.0
2024-01-14,CLTH-003,Formal Trousers,16.0
2024-01-14,PETS-001,Dry Dog Food 2kg,22.0
2024-01-14,PETS-002,Cat Litter 5kg,8.0
2024-01-14,MUSC-002,DJ Headphones,10.0
2024-01-14,BABY-002,Nappy Pack 40,7.0
2024-01-14,CLTH-001,Denim Jacket,5.0
2024-01-14,GROC-003,Pasta 500g,23.0
2024-01-14,JWLY-001,Silver Necklace,24.0
2024-01-14,BABY-001,Baby Monitor,7.0
2024-01-14,SOFT-003,VPN Subscription,12.0
2024-01-14,JWLY-002,Gold Earrings,12.0
2024-01-14,OUTD-001,Camping Tent 2P,9.0
2024-01-14,BEAU-001,Face Moisturiser,14.0
2024-01-14,TOYS-001,Building Blocks Set,7.0
2024-01-14,HLTH-003,First Aid Kit,19.0
2024-01-14,AUTO-003,Car Seat Organiser,15.0
2024-01-14,GRDN-001,Garden Hose 20m,18.0
2024-01-14,TOOL-003,Adjustable Wrench,24.0
2024-01-14,ELEC-001,Bluetooth Speaker,13.0
2024-01-14,ELEC-003,Wireless Charger,7.0
2024-01-14,MOVI-001,Action DVD Pack,8.0
2024-01-14,APPL-003,Hand Blender,8.0
2024-01-14,HLTH-001,Vitamin C 60 Tablets,26.0
2024-01-14,HOMK-001,Non-stick Pan 28cm,7.0
2024-01-14,BABY-003,Baby Wipes 80ct,4.0
2024-01-14,OUTD-002,Sleeping Bag,21.0
2024-01-14,BEAU-002,Lipstick Set,4.0
2024-01-14,GRDN-003,Pruning Shears,12.0
2024-01-14,MUSC-003,Digital Piano,14.0
2024-01-14,FURN-001,Office Chair,3.0
2024-01-14,GROC-001,Ground Coffee 500g,24.0
2024-01-14,GRDN-002,Plant Pots Set,12.0
2024-01-14,BOOK-001,Fiction Novel,6.0
2024-01-14,SOFT-001,Antivirus 1-Year,9.0
2024-01-14,BOOK-003,Self-Help Guide,15.0
2024-01-14,PCAR-001,Electric Toothbrush,14.0
2024-01-14,HOMK-002,Knife Set 5pc,4.0
2024-01-14,CLTH-002,Cotton T-Shirt,22.0
2024-01-14,TOOL-002,Hammer 500g,22.0
2024-01-14,SPRT-002,Dumbbell Pair 5kg,20.0
2024-01-14,OFFC-001,A4 Paper Ream,17.0
2024-01-14,HLTH-002,Digital Thermometer,6.0
2024-01-14,DIY0-003,Adhesive Tape Pack,13.0
2024-01-14,FURN-003,Bedside Table,3.0
2024-01-14,SOFT-002,Office Suite,20.0
2024-01-14,PCAR-003,Shampoo 400ml,15.0
2024-01-15,JWLY-002,Gold Earrings,16.0
2024-01-15,SPRT-003,Resistance Bands,13.0
2024-01-15,GRDN-002,Plant Pots Set,11.0
2024-01-15,BEAU-003,Hair Serum 100ml,12.0
2024-01-15,PCAR-002,Razor 5-Blade,8.0
2024-01-15,MOVI-002,Streaming Voucher,10.0
2024-01-15,TOYS-003,Jigsaw Puzzle 500pc,9.0
2024-01-15,DIY0-003,Adhesive Tape Pack,13.0
2024-01-15,PETS-003,Pet Collar,20.0
2024-01-15,TOYS-001,Building Blocks Set,10.0
2024-01-15,FURN-003,Bedside Table,17.0
2024-01-15,BEAU-002,Lipstick Set,18.0
